,propertyCode,thumbnail,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,externalReference,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,neighborhood,detailedType.subTypology,labels,parkingSpace.parkingSpacePrice,newDevelopmentFinished
20,99892520,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8e/28/7e/1060068060.jpg,71,2,169500.0,flat,sale,122.0,True,4,2,"Agra del Orzan, 43",A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3617616,-8.421465,True,https://www.idealista.com/inmueble/99892520/,2534,"Piso situado en la calle Agra del Orzán, haciendo la esquina con la Ronda de Outeiro, enfrente al Bingo.  Es una segunda planta con ascensor, con una superficie de 114 m2, todas las estancias son exteriores, a excepción de los dos baños; dispone de cuatro habitaciones, dos baños completos, un amplio salón comedor y cocina. Cuenta con un trastero frente a la puerta de la vivienda con ventanas y tendal, perfecto para su uso como cuarto de lavandería. Necesita reforma. Para cualquier consulta no dude en contactar con nosotros.",False,renew,False,True,1389.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña","Piso en Agra del Orzan, 43",3516,,,,,,,
21,100884478,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/0a/1b/1102152122.jpg,17,3,220000.0,flat,sale,100.0,True,3,2,Medico Durán,A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3611146,-8.4060353,False,https://www.idealista.com/inmueble/100884478/,1899,"Céntrico piso totalmente exterior, para entrar a vivir a un paso de Juan Flórez- Plaza de Vigo. Reforma actual. 3 dormitorios, salón-cocina americana en 2 ambientes, 2 baños completos, armarios empotrados, calefacción eléctrica, ventanales climalit con rotura de puente térmico, trastero. Tercera planta. Estudio instalación ascensor en curso.",False,good,False,False,2200.0,False,False,False,False,False,False,flat,"Falperra-Santa Lucía, A Coruña",Piso en Medico Durán,05731,,,Falperra-Santa Lucía,,,,
22,100434052,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/82/c4/1085692368.jpg,42,2,260000.0,flat,sale,75.0,True,2,2,Perillo,A Coruña,Oleiros,Perillo,es,43.3403271,-8.3706118,False,https://www.idealista.com/inmueble/100434052/,4689,"En Santa Cristina, bonito pueblo que destaca por su buen ambiente y por sus playas y muy próximo a la ciudad. Preciosos piso totalmente exterior a las dos fachadas del edificio. Con vistas impresionantes al mar, las  playas,   y hacia la ciudad, muy próximo también a la zona de Bastiagueiro con otra playa grande ideal para surfistas. La vivienda cuenta cocina equipada con electrodomésticos muy amplia, y salón ambos con vistas al mar y con vistas a la calle tiene dos dormitorios cada uno con armario empotrado y dos baños completos, uno de ellos incorporado en el dormitorio principal. Dispone de  dos plazas de  garaje amplios y un buen trastero. Los acabados de extraordinaria calidad con ventanal oscilobatiente, suelo tarima, dotado de domótica. Está súper bien comunicado con buses interurbanos y también los urbanos de la ciudad.",False,good,False,True,3467.0,False,False,False,False,False,False,flat,"Perillo, Oleiros",Piso,VV136,True,True,,,,,
23,100228571,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/89/86/b9/1074247597.jpg,16,1,119000.0,flat,sale,65.0,True,1,1,"Puerta de aires, 25",A Coruña,A Coruña,Ciudad Vieja - Centro,es,43.3709766,-8.3925863,True,https://www.idealista.com/inmueble/100228571/,851,"Ocasion Ciudad Vieja al lado de la Iglesia de la Colegiata, para reformar, 1 dormitorios, salon, cocina, baño, 1º sin ascensor.",False,renew,False,False,1831.0,False,False,False,False,False,False,flat,"Ciudad Vieja - Centro, A Coruña","Piso en Puerta de aires, 25",,,,,,,,
24,100337743,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8d/1a/99/1079560368.jpg,18,en,205000.0,duplex,sale,100.0,True,3,2,"Calle Valencia, 2 A",A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3797298,-8.4012137,True,https://www.idealista.com/inmueble/100337743/,346,"Rentaloo vende esta fabulosa vivienda en el barrio de Monte Alto.  Excelente oportunidad de inversión, una vivienda reformada con mucho detalle en el año 2008 y con una rentabilidad demostrable y garantizada al encontrarse rodeada de servicios tales como supermercados, paradas de autobús, gimnasios y playas, además se ubica en un lugar muy tranquilo y seguro, alejado de ruidos y atascos. Destacamos en la vivienda los preciosos suelos de parquet y las ventanas nuevas que hacen el aislamiento y la eficiencia energética una cualidad muy necesaria a día de hoy. No se encuentra amueblado pero cuenta con armarios empotrados y ambos baños están completamente nuevos y equipados con plato de ducha hidromasaje. La cocina dispone de electrodomésticos y el estado de conservación es excelente, disponiendo de un pequeño trastero. Recomendamos visitar el tour 3D de la vivienda para disfrutar con todo detalle de los espacios y de la distribución pudiendo incluso tomar medidas en la propiedad. No dude en contactar con nuestros agentes para visitar sin compromiso el inmueble.",True,good,False,False,2050.0,True,True,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña","Dúplex en Calle Valencia, 2 a",,,,,duplex,,,
25,97356268,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/46/63/977028976.jpg,17,2,148000.0,flat,sale,93.0,True,3,2,"Avenida de oza, 156",A Coruña,A Coruña,Los Castros - Castrillón,es,43.3530345,-8.3932341,True,https://www.idealista.com/inmueble/97356268/,2731,"PISO A ESTRENAR DE 3 DORMITORIOS DOS BAÑOS.  Estamos reformando este bonito piso de tres dormitorios con dos baños completos, el principal en suite y un amplio salón y luminoso con cocina semiamericana o americana (estamos a tiempo de personalizarlo a tu gusto si compras en obra). Los acabados cocina tarimas, armarios y baños son los de las fotos de este anuncio y la distribución similar ya que es un piso gemelo ya entregado. Aceptado por la comunidad la rehabilitación de las zonas comunes del edificio Fachada trasera y delantera nuevas en sistema Sate, cubierta nueva y ascensor a cota cero. A pagar por el comprador.  A tres minutos andando tenemos el parque de San Diego y en diez minutos llegamos a la Playa de Oza y al Corte Inglés y al Forum Metropolitano con una gran oferta cultural. Las conexiones con el centro de A Coruña y la salida de esta son inmejorables. En la misma Avenida de Oza tenemos las principales líneas de autobús. En las inmediaciones encontrarás todos los servicios que necesitas: Polideportivo, piscina municipal, centro cívico, centro de salud, farmacias, bancos, cafeterías, bares, restaurantes, colegios, supermercados como el Mercadona que está a escasos 30 metros. LLámenos para más información, con gusto le atenderemos y les informaremos de nuestras obras en la zona.",False,good,False,True,1591.0,True,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña","Piso en Avenida de oza, 156",oza156,,,,,,,
26,99383353,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fa/1b/5e/1108998311.jpg,28,3,91000.0,flat,sale,56.0,True,2,1,Ronda de Outeiro,A Coruña,A Coruña,Riazor - Los Rosales,es,43.3762485,-8.4259343,False,https://www.idealista.com/inmueble/99383353/,2218,"Apartamento en la Ronda de Outeiro llegando a los Rosales está en perfecto estado, reformado para entrar a vivir. Tiene 1 dormitorio, 1 estudio-habitación, salón con cocina americana totalmente equipada y 1 baño. Apartamento muy luminoso, exterior.  Sin ascensor La zona es muy cómoda ya que tiene todos los servicios a pie de calle. A dos minutos está el paseo marítimo para pasear y poder disfrutar de las vistas del mar. Fácil salida y entrada de la ciudad por su cercanía a la a la Tercera Ronda.",True,good,False,False,1625.0,True,False,True,False,False,False,flat,"Riazor - Los Rosales, A Coruña",Piso en Ronda de Outeiro,396964,,,,,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",,
27,101032875,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d4/69/11/1109401958.jpg,24,2,125000.0,flat,sale,86.0,True,3,1,Francisco Añón,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3639059,-8.4193051,False,https://www.idealista.com/inmueble/101032875/,2245,"Piso EXTERIOR, situado en la zona del Agra del Orzán a un paso de la Ronda de Nelle. La vivienda se distribuye en hall. Amplio salón con una habitación italiana, pudiendo destinarse a comedor o dormitorio interior. Dos dormitorios, uno de ellos con posibilidad de hacer un amplio vestidor. Cocina totalmente equipada, con mucho espacio de almacenaje. Baño completo con bañera y ventana. Calefacción. Es un segundo sin ascensor, tiene espacio para instalarlo en un futuro.",False,renew,False,False,1453.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso en Francisco Añón,PV 054,,,,,,,
28,38564382,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/57/a6/1092414067.jpg,35,1,269000.0,flat,sale,104.0,True,2,2,Calle Galera,A Coruña,A Coruña,Ciudad Vieja - Centro,es,43.3691289,-8.3999158,False,https://www.idealista.com/inmueble/38564382/,915,"Primera planta (77 m2 útiles - 104 m2 const. ) en el Edificio Galera 51 (2010). Fachada de piedra y galería de madera conforman este edificio de ocho viviendas en 5 plantas situado en la confluencia de las calles Galera, Olmos y Alvaro Cebreiro (antes General Mola). Entrada con doble puerta, ascensor (6 pl. ) y escalera de mármol y acero. Descripción vivienda amplio salón amueblado, cocina americana bien equipada (vitrocerámica, lavadora-secadora, lavavajillas, microondas,.. . ). Dos dormitorios completos (camas y armarios empotrados). Pequeño trastero y armario auxiliar a la entrada. 1 balcón, 6 ventanales, 3 ventanas. Calefacción por radiadores y termo eléctricos. Dos baños con ducha y mamparas. TV sobre mueble bajo. Portal sin barreras arquitectónicas. El precio de la vivienda incluye los muebles y el equipamiento descritos. Mejor verlo. Más inmuebles en inmotk. com.",True,good,False,True,2587.0,False,False,False,False,False,False,flat,"Ciudad Vieja - Centro, A Coruña",Piso en Calle Galera,3684,,,,,,,
29,97119485,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/3a/22/966864627.jpg,35,6,260000.0,duplex,sale,130.0,True,4,3,Mendaña de Neira,A Coruña,A Coruña,Someso - Matogrande,es,43.3413512,-8.4118332,False,https://www.idealista.com/inmueble/97119485/,4139,"Se vende dúplex de A Coruña. Situado frente a Expo Coruña, tiene en sus proximidades, Coliseum, Carrefour y Espacio Coruña. La vivienda tiene 4 dormitorios y 3 baños. Un dormitorio y un baño están en la planta baja. El dormitorio principal tiene armario empotrado y baño incorporado. Dispone de un salón amplio y una cocina con zona de lavandería. El piso se vende con plaza de garaje y trastero.",False,good,False,True,2000.0,False,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Dúplex en Mendaña de Neira,,True,True,,duplex,,,
30,97382060,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/66/91/977789412.jpg,15,6,260000.0,duplex,sale,130.0,True,4,3,Calle Mendaña de Neyra,A Coruña,A Coruña,Someso - Matogrande,es,43.3402327,-8.4083474,False,https://www.idealista.com/inmueble/97382060/,4197,"Se vende precioso dúplex de 4 dormitorios situado frente a Expocoruña. Se distribuye en amplio salón, cocina independiente, un dormitorio y un baño completo en la planta baja del dúplex y tres dormitorios y dos baños en la planta superior. El dormitorio principal cuenta con un luminoso baño incorporado. Totalmente exterior, con armarios empotrados, ascensor, trastero y plaza de garaje.",True,good,False,True,2000.0,False,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Dúplex en Calle Mendaña de Neyra,4058,True,True,,duplex,,,
31,96643145,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/46/3a/8f/1103644862.jpg,13,1,135000.0,flat,sale,50.0,True,2,1,Agra del Orzán - Ventorrillo,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3632252,-8.4235527,False,https://www.idealista.com/inmueble/96643145/,2557,"Se vende Hermoso Piso Consta de 2 Habitaciones y 1 Baño con Plato de Ducha, Tarima Flotante C5 de Alta Calidad, Todo el Piso fue Reformado, Cocina Equipada con Lavavajillas, Radiadores Bajo Consumo, PISO TOTALMENTE NUEVO A ESTRENAR. Ubicado en las Casas de Franco Precio Negociable.",False,good,False,,2700.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso,001619,,,,,,,
32,100767526,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1b/21/5a/1103651579.jpg,15,2,115000.0,flat,sale,92.0,False,3,1,Agra del Orzán - Ventorrillo,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3628033,-8.4191612,False,https://www.idealista.com/inmueble/100767526/,2319,"Piso Necesita Reforma, reformado - cocina y baño. Próximo a la calle Barcelona ( zona comercial ). Buen estado, ventanas oscilobatientes, ascensor instalado si barreras arquitectónicas. Tres habitaciones una de ellas italiana, 1 baño reformado plato de ducha, salón exterior y cocina independiente. Buena oportunidad tanto para vivienda como para inversión. Zona con todos los servicios. Visita sin compromiso ALQUICORUÑA.",False,good,False,True,1250.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso,001801,,,,,,,
33,99685487,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1f/fe/cf/1104239286.jpg,34,2,198000.0,flat,sale,102.0,True,3,2,Avenida de Oza,A Coruña,A Coruña,Cuatro Caminos - Plaza de la Cubela,es,43.3556664,-8.4010427,False,https://www.idealista.com/inmueble/99685487/,2414,"Es un segundo piso que se encuentra en la actualidad vacío.  El piso se encuentra en el estado perfecto para iniciar una reforma integral. Ocupa el total habitable de la 2ª planta del edificio y presenta 3 ventanales y dos galerías a la calle, más dos ventanas a un patio de luces.  Destacan del piso las siguientes características: Configuración en esquinalo que hace que todas las estancias sean exteriores. Suelo original de pinotea sobre pontones con una separación de unos 40/50 cm. En cocina y baño había baldosa de cemento hidráulico. Ventanales de doble hoja con una luz de 130 cm. Carpintería original, su singularidad es que se encuentran a 25 centímetros del suelo y se elevan hasta los 2,75 metros de altura.  En el exterior se encuentra una baranda quitamiedos de forja negra, también original de la construcción del edificio y en perfecto estado de conservación. Techos poco comunes a 3,4 metros de altura. Tiene 2 amplias galerías a la calle Permite bien una reforma de tres o dos dormitorios o incluso una distribución tipo loft.",True,renew,False,False,1941.0,True,False,True,False,False,False,flat,"Cuatro Caminos - Plaza de la Cubela, A Coruña",Piso en Avenida de Oza,401569,,,,,,,
34,100184212,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/3a/ea/1072375667.jpg,16,1,99000.0,flat,sale,83.0,True,3,1,Castrillón,A Coruña,A Coruña,Los Castros - Castrillón,es,43.3531074,-8.396276,False,https://www.idealista.com/inmueble/100184212/,2696,"Estupenda vivienda de 3 habitaciones muy cerca de todos los servicios para el día a día, supermercado, colegio, centro de salud, etc.  Ideal para inversionista, con poca reforma, buena rentabilidad! Dispone de 3 habitaciones, salón, cocina y baño 1º piso con ascensor.",False,good,False,True,1193.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Piso en Castrillón,,,,,,,,
35,98266385,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/72/33/4c/1006068866.jpg,44,5,280000.0,duplex,sale,148.0,True,4,3,"Calle Merced, 32",A Coruña,A Coruña,Los Castros - Castrillón,es,43.3529042,-8.3958421,True,https://www.idealista.com/inmueble/98266385/,2721,"A 5 minutos a pie de Cuatro Caminos se sitúa este espectacular Dúplex de cuatro dormitorios con plaza de garaje y trastero! Soleado como pocos, con despejadas vistas a toda la ciudad y una ubicación excepcional, ésta vivienda hará las delicias de cualquier familia que valore el poder residir en un barrio consolidado dotado de todos los servicios e infraestructuras propios del centro urbano. Sus casi 150 metros cuadrados útiles se distribuyen en planta quinta y sexta de un edificio con sólo dos viviendas por planta. En la planta de acceso cuenta con hall en el que nacen las escaleras que conducen al piso de arriba, amplísimo salón comedor, aseo de cortesía y cocina. En la planta alta se sitúan los cuatro dormitorios, siendo el principal en suite y un baño completo de servicio a los restantes dormitorios. Cabe destacar el modelo constructivo dotado de materiales de alta calidad así como las maderas presentes en parquet y escaleras. Todas las estancias, incluidos los 3 baños, cuentan con ventana. Así mismo, no encuentra obstáculo visual alguno y sus estancias son inundadas de luz y sol a lo largo de todo el día!  Además de los armarios empotrados de todos los dormitorios, la vivienda cuenta con un cuarto de almacenaje de gran superficie dentro de uno de los dormitorios y un trastero en la planta destinada a trasteros. Completamos ésta ideal vivienda con una amplia plaza de garaje en el propio edificio. Es poca la oferta de viviendas con tantas posibilidades así que si quieres verla ponte rápidamente en contacto con nosotros! No pierdas la oportunidad, no te decepcionará! [IW].",False,good,False,True,1892.0,True,False,True,True,False,False,flat,"Los Castros - Castrillón, A Coruña","Dúplex en Calle Merced, 32",B225,True,True,,duplex,,,
36,94377537,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1e/7f/8e/887230957.jpg,25,6,189020.0,penthouse,sale,91.0,True,2,1,Calle Miramar,A Coruña,A Coruña,Los Castros - Castrillón,es,43.3516001,-8.3889009,False,https://www.idealista.com/inmueble/94377537/,2961,"Ático con terraza de obra nueva a la venta en A Coruña, en Calle Miramar, 15006. Se emplaza en un edificio residencial que cuenta con ascensor. Esta planta 6 de 85.10m2 se distribuye en un luminoso y soleado salón-comedor, cocina amueblada, 2 dormitorios y 1 baño completo. Cuenta con suelos de tarima y armarios empotrados. consultar opción de trastero. URL visita virtual: Nuestro lema es la excelencia y trabajamos día a día para mantenerla. Hacemos la experiencia de compra o venta de un inmueble única para cada uno de nuestros clientes y propietarios. Bienvenidos a la singularidad, bienvenidos a Incor. OFRECEMOS SOLUCIONES, NO PROMESAS Encuentra más en.",False,good,False,True,2077.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Ático en Calle Miramar,E1001,,,,penthouse,,,
37,100685065,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/3b/74/1095682683.jpg,9,2,150000.0,flat,sale,90.0,False,3,2,Calle San Rosendo,A Coruña,A Coruña,Os Mallos,es,43.3519673,-8.4103957,False,https://www.idealista.com/inmueble/100685065/,2975,"REF. 7462 AV. SARDIÑEIRA REFORMADO. Excelente oportunidad de vivienda habitual o inversión. Se encuentra a 20 metros de la Estación de tren. Buenas comunicaciones; facil entrada y salida de la ciudad y rodeado de todos los servicios. La vivienda ha sido reformada recientemente; fontanería electricidad, fachada.. . Cuenta con 90m2, que se distribuyen en 3 dormitorios exteriores, 2 baños completos independientes ambos con plato de ducha, una cocina independiente, y salón. El edificio cuenta con ascensor, y no tiene barreras arquitectónicas. El piso se vendería sin amueblar y sin los electrodomésticos de: lavadora y nevera.  Si quieres más información y/o concertar una visita, llámanos al 981914705 o pasa por nuestra oficina en Plaza de Vigo (Calle Menéndez y Pelayo 12, Bajo). Para encontrar más alternativas en.",True,good,False,True,1667.0,False,False,False,False,False,False,flat,"Os Mallos, A Coruña",Piso en Calle San Rosendo,07462,,,,,,,
